dept,name,street,postalCode,city,lat,lon
41,Centre d'incendie et de secours de Yvoy-le-Marron,227 Rue du Château d'Eau,41600,Yvoy-le-Marron,47.631321,1.854992
42,Centre d'incendie et de secours d'Andrézieux-Bouthéon,Boulevard de l’Industrie,42160,Andrézieux-Bouthéon,45.521070,4.258260
42,Centre d'incendie et de secours de Balbigny,3 Boulevard de la Tuilerie,42510,Balbigny,45.817987,4.188452
42,Centre d'incendie et de secours de Belmont-de-la-Loire,188 Chemin Lacroix,42670,Belmont-de-la-Loire,46.165906,4.347370
42,Centre d'incendie et de secours de Boën-sur-Lignon,13Bis Rue Jean-Baptiste David,42130,Boën-sur-Lignon,45.744861,4.001253
42,Centre d'incendie et de secours de Bourg-Argental,3 Allée des Rivets,42220,Bourg-Argental,45.298808,4.572819
42,Centre d'incendie et de secours de Bussières,40 Rue de la Résistance,42510,Bussières,45.835455,4.272012
42,Centre d'incendie et de secours de Chalmazel,185 Route de Couzan,42920,Chalmazel-Jeansagnière,45.705606,3.851446
42,Centre d'incendie et de secours de Charlieu,561 Rue du Brionnais,42190,Charlieu,46.165937,4.172241
42,Centre d'incendie et de secours de Chavanay,133 Route Départementale 1086,42410,Chavanay,45.411727,4.736809
42,Centre d'incendie et de secours de Chazelles-sur-Lyon,40 Route de Saint-Étienne,42140,Chazelles-sur-Lyon,45.635483,4.378114
42,Centre d'incendie et de secours de Cordelle,473 Rue de l'école,42123,Cordelle,45.941112,4.057589
42,Centre d'incendie et de secours de Cremeaux,381 Route du Forez,42260,Cremeaux,45.907104,3.925375
42,Centre d'incendie et de secours de Cuinzier,156 Route de Villers,42460,Cuinzier,46.128915,4.258073
42,Centre d'Incendie et de Secours de Doizieux,60 Impasse du Moulinage,42740,Doizieux,45.426700,4.587156
42,Centre d'incendie et de secours de Feurs,Feurs,42110,Feurs,45.736770,4.219995
42,Centre d'incendie et de secours de Firminy,35 Boulevard de la Corniche,42700,Firminy,45.378311,4.289166
42,Centre d'incendie et de secours de Grammond,363 La Grand Route,42140,Grammond,45.565072,4.441588
42,Centre d'incendie et de secours de Jonzieux,9 Zone Artisanale les Chauds,42660,Jonzieux,45.308834,4.361640
42,Centre d'incendie et de secours de La Vallée-du-Gier,2ter Rue Louis Pasteur,42320,La Grand-Croix,45.502077,4.567288
42,Centre d'incendie et de secours de La Pacaudière,166 Route d’Urbise,42310,La Pacaudière,46.176609,3.869812
42,Centre d'incendie et de secours de La Ricamarie,1 Rue du Commandant Bousquet,42150,La Ricamarie,45.405695,4.361989
42,Centre d'incendie et de secours de La Terrasse-sur-Dorlay,127 Rue Alphonse Lacombe,42740,La Terrasse-sur-Dorlay,45.448462,4.583905
42,Centre d'incendie et de secours du Cergne,84 Route de la Croix Couverte,42460,Le Cergne,46.120373,4.305861
42,Centre d'incendie et de secours du Chambon Feugerolles,3 Allée Régis Dupuy,42500,Le Chambon-Feugerolles,45.398175,4.326806
42,Centre d'incendie et de secours de Maclas,7 Rue Jean François Choron,42520,Maclas,45.367400,4.691688
42,Centre d'incendie et de secours de Marlhes - Saint-Régis-du-Coin,22 Route de Saint Genest Malifaux,42660,Marlhes,45.285155,4.400597
42,Centre d'incendie et de secours de Montagny,559 Rue Charles de Gaulle,42840,Montagny,46.032417,4.229369
42,Centre d'incendie et de secours de Montbrison,8 Avenue Charles de Gaulle,42600,Montbrison,45.613601,4.068032
42,Centre d'incendie et de secours de Montrond-les-Bains,35 Rue des Rotys,42210,Montrond-les-Bains,45.650287,4.233925
42,Centre d'incendie et de secours de Neulise,243 rue de fay,42590,Neulise,45.887092,4.179703
42,Centre d'incendie et de secours de Noirétable,5 Rue de la Condamine,42440,Noirétable,45.816645,3.763326
42,Centre d'incendie et de secours de Panissières,7 Rue Louis Minjard,42360,Panissières,45.789132,4.340971
42,Centre d'incendie et de secours de Pélussin,15 Rue des prairies,42410,Pélussin,45.424261,4.672321
42,Centre d'incendie et de secours de Périgneux,370 Route de Saint-Maurice-en-Gourgois,42380,Périgneux,45.438908,4.155282
42,Centre d'incendie et de secours de Pouilly-sous-Charlieu,173 Rue de la République,42720,Pouilly-sous-Charlieu,46.144553,4.108605
42,Centre d'incendie et de Secours du Val de Rhins,2 Rue du Capitaine Guy Razon,42630,Régny,45.992644,4.218901
42,Centre d'incendie et de secours de Renaison,410 Rue de l'annexe,42370,Renaison,46.054174,3.931798
42,Centre d'incendie et de secours de Rive-de-Gier,Rue du Sardon,42800,Rive-de-Gier,45.522580,4.598134
42,Centre de secours principal de Roanne,46 Chemin de Halage,42300,Roanne,46.042185,4.086486
42,Centre d'incendie et de secours de Rozier-en-Donzy,42 Rue du Poët,42810,Rozier-en-Donzy,45.795439,4.276373
42,Centre d'incendie et de secours de Sail-sous-Couzan,2 Rue du Moulin,42890,Sail-sous-Couzan,45.734549,3.972128
42,Centre d'incendie et de secours de Saint-Alban-les-Eaux,181 Petite Route de Maleme,42370,Saint-Alban-les-Eaux,46.017428,3.942802
42,Centre d'incendie et de secours de Saint-Bonnet/Saint-Nizier,2 Chemin des Pépinières,42380,Saint-Bonnet-le-Château,45.430559,4.064455
42,Centre d'incendie et de secours de Saint-Chamond,70 Boulevard Waldeck Rousseau,42400,Saint-Chamond,45.474347,4.503499
42,Centre d'incendie et de secours de Saint-Christo-en-Jarez,2 Route de Fontanes,42320,Saint-Christo-en-Jarez,45.545529,4.485759
42,Centre d'incendie et de secours de Saint-Cyr-de-Valorges,73 Chemin du Clos,42114,Saint-Cyr-de-Valorges,45.892763,4.306701
42,Centre d'incendie et de secours de Saint-Denis-de-Cabanne,Impasse de La Rousse,42750,Saint-Denis-de-Cabanne,46.174659,4.209106
42,Centre de secours principal Saint-Étienne-Terrasse,59 Rue de la Tour,42000,Saint-Étienne,45.467805,4.387624
42,Centre d'incendie et de secours de Le Berland/Roche-la-Molière,51 Allée des Camions rouges,42230,Saint-Étienne,45.433332,4.304758
42,Centre de secours principal de Saint-Étienne - Séverine,16 Rue des Brunandières,42000,Saint-Étienne,45.434898,4.371875
42,Centre de secours principal de Saint-Étienne - La Métare,22 Boulevard Karl Marx,42100,Saint-Étienne,45.425819,4.414243
42,Centre d'incendie et de secours de Saint-Galmier,73 Rue de la Richelande,42330,Saint-Galmier,45.583617,4.314438
42,Centre d'incendie et de secours de Saint-Genest-Malifaux,7 Rue de l'Etang,42660,Saint-Genest-Malifaux,45.340999,4.418061
42,Centre d'incendie et de secours de Saint-Georges-en-Couzan,491 Route de Sail,42990,Saint-Georges-en-Couzan,45.706628,3.931625
42,Centre d'incendie et de secours de Saint-Germain-Laval,148 Route de Pommiers,42260,Saint-Germain-Laval,45.832550,4.024837
42,Centre d'incendie et de secours de Saint-Héand,3 Rue de la Montuclarde,42570,Saint-Héand,45.536248,4.377006
42,Centre d'incendie et de secours de Saint-Jean-Bonnefonds,19 Chemin de Poyeton,42650,Saint-Jean-Bonnefonds,45.443053,4.440859
42,Centre d'incendie et de secours de Saint-Jean-Soleymieux,196 Route de Marols,42560,Saint-Jean-Soleymieux,45.501068,4.040695
42,Centre d'incendie et de secours de Saint-Julien-Molin-Molette,2a Rue du Tacon,42220,Saint-Julien-Molin-Molette,45.319067,4.617479
42,Centre d'incendie et de secours de Saint-Just-en-Chevalet,550 avenue du 8 mai 1945,42430,Saint-Just-en-Chevalet,45.909935,3.843322
42,Centre d'incendie et de secours de Saint-Just-la-Pendue,120 Rue des Ecoles,42540,Saint-Just-la-Pendue,45.894550,4.244610
42,Centre d'incendie et de secours de Saint-Just Saint-Rambert,185 Route de Bonson,42170,Saint-Just-Saint-Rambert,45.510461,4.236907
42,Centre d'incendie et de secours de Saint-Martin-la-Plaine,1 Route de Gitoux,42800,Saint-Martin-la-Plaine,45.547873,4.590368
42,Centre d'incendie et de secours de Saint-Martin-la-Sauveté,34 Impasse des Etangs,42260,Saint-Martin-la-Sauveté,45.831395,3.925460
42,Centre d'incendie et de secours de Saint-Martin-Lestra,72 Chemin des Sirenes,42110,Saint-Martin-Lestra,45.721075,4.356391
42,Centre d'incendie et de secours de Saint-Maurice-en-Gourgois,501 Route de Firminy,42240,Saint-Maurice-en-Gourgois,45.403892,4.188772
42,Centre d'incendie et de secours de Saint-Pierre-de-Bœuf,1 Rue du Champcalot,42520,Saint-Pierre-de-Bœuf,45.386402,4.748666
42,Centre d'incendie et de secours de Saint-Régis-du-Coin,40 place de l'église,42660,Saint-Régis-du-Coin,45.283396,4.444905
42,Centre d'incendie et de secours de Saint-Romain-le-Puy,9 Rue du 11 novembre,42610,Saint-Romain-le-Puy,45.552978,4.126357
42,Centre d'incendie et de secours de Saint-Sauveur-en-Rue,29 Route du Tracol,42220,Saint-Sauveur-en-Rue,45.265586,4.492675
42,Centre d'incendie et de secours de Saint-Symphorien-de-Lay,934 Route Nationale 7,42470,Saint-Symphorien-de-Lay,45.946963,4.217100
42,Centre d'incendie et de secours de Sury-le-Comtal,109 Chemin des Chartonnes,42450,Sury-le-Comtal,45.542433,4.181257
42,Centre d'incendie et de secours d'Usson-en-Forez,11 Route de Saint-Pal,42550,Usson-en-Forez,45.388048,3.941842
42,Centre d'incendie et de secours de Violay,28 Rue Célestin Linder,42780,Violay,45.852083,4.356444
43,Centre d'incendie et de secours d'Allègre,14 Route de Châteauneuf,43270,Allègre,45.193627,3.710322
43,Centre d'incendie et de secours d'Aurec-sur-Loire,16 Avenue de Verdun,43110,Aurec-sur-Loire,45.370029,4.204110
43,Centre d'incendie et de secours d'Auzon,3a Le Caire,43390,Auzon,45.392268,3.370091
43,,1 rue Lucie RONZE,43210,Bas-en-Basset,45.307926,4.112634
43,,21 Rue ZA de Chabanou,43590,Beauzac,45.264238,4.107044
43,Centre d'incendie et de secours de Bellevue-la-Montagne,1 Rue de Belver,43350,Bellevue-la-Montagne,45.219096,3.818523
43,,1 Chemin de Lonchamp,43450,Blesle,45.317177,3.175196
43,Sapeurs Pompiers,8 Centre Chazelle,43360,Bournoncle-Saint-Pierre,45.365085,3.308996
43,Centre de secours,1 Avenue Georges Pompidou,43100,Brioude,45.289038,3.376341
43,Centre d'incendie et de secours de Cayres,4 route des sources,43510,Cayres,44.923815,3.807540
43,Centre d'incendie et de secours de Champagnac-le-Vieux,Route de La Chaise-Dieu,43440,Champagnac-le-Vieux,45.361078,3.508640
43,Centre d'incendie et de secours de Chomelix,155 Route du Bancillon,43500,Chomelix,45.261750,3.824970
43,Centre d'incendie et de secours de Coubon,2 Route de Brives,43700,Coubon,45.003234,3.921996
43,Centre d'incendie et de secours de Craponne-sur-Arzon,6 Route d'Arlanc,43500,Craponne-sur-Arzon,45.331390,3.843396
43,,11bis Rue d'Annonay,43220,Dunières,45.211832,4.350235
43,Centre d'Incendie et de Secours,Rue de la Combe,43430,Fay-sur-Lignon,44.982044,4.226464
43,,2 Rue de Saint Claude,43160,La Chaise-Dieu,45.319643,3.699521
43,Sapeurs Pompiers,2 Chemin du Mont Monat,43340,Landos,44.841215,3.840955
43,,1 Impasse de Lattre de Tassigny,43300,Langeac,45.103258,3.494904
43,,1212 Route de Mazalibrand,43200,Lapte,45.169240,4.210820
43,,1 Chemin de Montchamp,43150,Laussonne,44.971856,4.052173
43,Centre d'incendie et de secours de Lavoûte-Chilhac,42 Route de Brioude,43380,Lavoûte-Chilhac,45.155843,3.404927
43,Centre de secours le Chambon-sur-Lignon,1 Chemin du Parc Forestier,43400,Le Chambon-sur-Lignon,45.065686,4.306462
43,Caserne des pompiers,5 Avenue du Puy,43150,Le Monastier-sur-Gazeille,44.943360,3.991545
43,Centre de secours principal du Puy-en-Velay,14 Boulevard George Sand,43000,Le Puy-en-Velay,45.048058,3.877309
43,,14 Route de Frugères,43410,Lempdes-sur-Allagnon,45.386469,3.275016
43,Centre d'incendie et de secours de Loudes,15 Route du Puy,43320,Loudes,45.084734,3.752485
43,Centre de première intervention du Mazet-Saint-Voy,11 Route du Chambon,43520,Mazet-Saint-Voy,45.048330,4.247466
43,Centre d'incendie et de secours de Saint-Georges-Mazeyrat,680 Route du Velay,43300,Mazeyrat-d'Allier,45.141875,3.563864
43,Centre d'incendie et de secours de Monistrol-sur-Loire,Route de Sainte Sigolène,43120,Monistrol-sur-Loire,45.281139,4.181785
43,,1 Faubourg Saint Claude,43290,Montfaucon-en-Velay,45.186255,4.320998
43,,2 Chemin du Breuil,43230,Paulhaguet,45.208871,3.509707
43,Centre de secours Pradelles,Rue du Breuil,43420,Pradelles,44.769521,3.881558
43,Centre d'incendie et de secours de Retournac,6 Rue Sainte Barbe,43130,Retournac,45.207118,4.034394
43,,3 Rue du Felletin,43220,Riotord,45.231690,4.401636
43,,52 Route du Puy,43800,Rosières,45.130194,3.982865
43,Caserne des Pompiers Velay-Semène,2 Chemin des Frères Boyer,43140,Saint-Didier-en-Velay,45.297774,4.266980
43,Centre d'Incendie et de Secours,15 Route du Lizieux,43200,Saint-Jeures,45.093581,4.202796
43,,188 Rue des Artisans,43260,Saint-Julien-Chapteuil,45.035426,4.052895
43,Centre de secours,9 Allée de Chante Alouette,43240,Saint-Just-Malmont,45.330766,4.315874
43,Centre d'Incendie et de Secours,1 Rue du Grand Pré,43200,Saint-Maurice-de-Lignon,45.226860,4.136116
43,Centre de secours,26 Rue de l’Argentière,43500,Saint-Pal-de-Chalencon,45.356257,3.954865
43,,22 Zone des Pins,43620,Saint-Pal-de-Mons,45.254626,4.260663
43,Centre d'incendie et de secours de Saint-Paulien,6 Rue du Lac,43350,Saint-Paulien,45.132988,3.812635
43,Centre d'incendie et de secours de Saint-Pierre-du-Champ,96 Rue Des Maisonnettes,43810,Saint-Pierre-du-Champ,45.248420,3.903444
43,Centre d'incendie et de secours de Saint-Romain-Lachalm,66 Chemin de Lautat,43620,Saint-Romain-Lachalm,45.264563,4.327007
43,,9 Chemin des Ecoliers,43800,Saint-Vincent,45.146204,3.908669
43,Centre d'incendie et de secours de Sainte-Florine,17 Chemin des Pâtres,43250,Sainte-Florine,45.396294,3.319842
43,Sapeurs Pompiers,2 Rue de Barrande,43170,Saugues,44.961489,3.544654
43,Centre d'incendie et de secours de Siaugues-Sainte-Marie,1 Place du Général Lafayette,43300,Siaugues-Sainte-Marie,45.092646,3.631228
43,,1 Rue du Pré Neuf,43370,Solignac-sur-Loire,44.964624,3.887078
43,Centre d'incendie et de secours de Tence,254 Route du Fieu,43190,Tence,45.116474,4.292889
43,,18 Rue de la Nercière,43530,Tiranges,45.307629,3.991555
43,Centre d'incendie et de secours de Saint-Ilpize,27 Route de Condros,43380,Villeneuve-d'Allier,45.192413,3.382651
43,Centre d'incendie et de secours de Vorey-sur-Arzon,11 rue de la gare,43800,Vorey,45.182080,3.912110
43,,90 Rue de Pompee,43200,Yssingeaux,45.146270,4.128422
44,CIS Abbaretz,1 le Bois Vert,44170,Abbaretz,47.556283,-1.531706
44,Centre d'incendie et de secours d'Aigrefeuille-sur-Maine,2 Rue de la Filée,44140,Aigrefeuille-sur-Maine,47.081218,-1.410608
44,Centre d'incendie et de secours d'Ancenis,41Bis Rue de la Chauviniere,44150,Ancenis-Saint-Géréon,47.383961,-1.198651
44,Centre d'incendie et de secours d'Assérac,1 Rue du Pont de Bois,44410,Assérac,47.427158,-2.392320
44,Centre d'incendie et de secours de Blain,9 Boulevard Jules Verne,44130,Blain,47.480557,-1.763506
44,Centre d'Incendie et Secours Gabriel Pinson,3Bis Rue des Epinettes,44830,Bouaye,47.145665,-1.689905
44,Centre de Secours Pompiers Bouguenais,19 Rue Eugène Pottier,44340,Bouguenais,47.177995,-1.627143
44,Centre d'incendie et de secours de Boussais,5 Rue Cathelineau,44190,Boussay,47.042606,-1.186171
44,Centre d'incendie et de secours de Bouvron,3 Rue de la Vigne,44130,Bouvron,47.419866,-1.846320
44,Centre de Secours et d'Incendie Brains,2 Rue Professeur Yves Boquien,44830,Brains,47.171307,-1.717858
44,Centre d'incendie et de secours de Campbon,3 route des Fresches Noires,44750,Campbon,47.412924,-1.964704
44,Centre d'incendie et secours de Carquefou,5 Allée de Maubreuil,44470,Carquefou,47.293009,-1.472792
44,,3 Rue du grand clos,44690,Château-Thébaud,47.126044,-1.419925
44,Centre d'incendie et de secours de Châteaubriant,16 Avenue  Jean Moulin,44110,Châteaubriant,47.715853,-1.394998
44,Centre d'incendie et de secours de Clisson,3 Rue des Filatures,44190,Clisson,47.080136,-1.289674
44,Centre d'incendie et de secours de Conquereuil,4 Rue de la Fontaine,44290,Conquereuil,47.626737,-1.751865
44,,7 Place Charles De Gaulle,44220,Couëron,47.211895,-1.728217
44,Centre d'Incendie et de Secours Couëron,8 Place Charles De Gaulle,44220,Couëron,47.212010,-1.728128
44,CIS Derval,2 Rue du Clos Morin,44590,Derval,47.667945,-1.672747
44,Centre d'incendie et de secours de La Chapelle-Basse-Mer,7 Rue Marie Curie,44450,Divatte-sur-Loire,47.266562,-1.338457
44,Centre d'incendie et de secours de Donges,30 Rue Armand de Gramont,44480,Donges,47.329751,-2.079978
44,Centre de Secours Fay de Bretagne,Chemin de la Rabine,44130,Fay-de-Bretagne,47.415918,-1.787571
44,Centre d'incendie et de secours de Fégréac,2 Rue de la Bande Jolie,44460,Fégréac,47.582676,-2.045148
44,Centre d'incendie et de secours de Guémené-Penfao,10 Rue Gilles Durand,44290,Guémené-Penfao,47.632689,-1.836937
44,Centre d'incendie et de secours de Guenrouet,17 Rue du Moulin de la Justice,44530,Guenrouet,47.518864,-1.965977
44,Centre d'incendie et de secours de La Baule-Guérande,35 Allée des Consuls,44350,Guérande,47.305660,-2.383837
44,Centre d'incendie et de secours d'Herbignac,28 Rue Pasteur,44410,Herbignac,47.447055,-2.320104
44,,24 Rue de la République,44810,Héric,47.414955,-1.646534
44,Centre d'incendie et de secours d'Indre,26 Rue Eugène et Léoncie Kerivel,44610,Indre,47.199459,-1.668611
44,CIS Issé,24 Rue de la Coutrie,44520,Issé,47.623018,-1.447698
44,CIS Joué-sur-Erdre,133 Rue des Prairies,44440,Joué-sur-Erdre,47.494633,-1.420605
44,Centre d'incendie et de secours de La Bernerie-en-Retz,25 Rue René Guy Cadou,44760,La Bernerie-en-Retz,47.086460,-2.030604
44,Centre d'incendie et de secours de La Chapelle-des-Marais,6 Rue des Levées Miraud,44410,La Chapelle-des-Marais,47.444634,-2.250314
44,Centre d'Incendie et de Secours La Montagne,6 Rue de la Briandière,44620,La Montagne,47.188618,-1.689961
44,,2 Rue de l’artisanat,44140,La Planche,47.018427,-1.426113
44,Centre d'incendie et de secours de La Turballe,17 Boulevard de la Fraternité,44420,La Turballe,47.347352,-2.500835
44,Centre d'Incendie et de Secours,23 Rue de Kervenel,44490,Le Croisic,47.291027,-2.510854
44,Centre de Secours,68 Rue de la divatte,44430,Le Loroux-Bottereau,47.244466,-1.358579
44,Centre d'incendie et de secours du Pallet,2 Rue du Verger,44330,Le Pallet,47.138344,-1.333910
44,Centre d'Incendie et de Secours Le Pellerin,11 Place du Champ de Foire,44640,Le Pellerin,47.202125,-1.759057
44,Centre d'incendie et de secours du Pouliguen,3 Place de la Duchesse Anne,44510,Le Pouliguen,47.278103,-2.432725
44,Centre de secours,2 Place St Antoine,44650,Legé,46.884497,-1.598869
44,Centre d'incendie et de secours des Touches,1 Rue des etangs,44390,Les Touches,47.441939,-1.427017
44,CIS Ligné,50 Rue de Vieillevigne,44850,Ligné,47.410363,-1.375044
44,CIS Varades,569 Rue du Parc,44370,Loireauxence,47.390556,-1.034019
44,Centre d'incendie et de secours de Machecoul,2 Boulevard des Prises,44270,Machecoul-Saint-Même,46.995304,-1.815708
44,CIS Mésanger,Route de la Sébilière,44522,Mésanger,47.438535,-1.228174
44,Centre Départemental d'incendie et de secours,220 Rue de la Grand Vigne,44420,Mesquer,47.394443,-2.459727
44,Centre d'incendie et de secours de Missillac,11 Rue des Ruais,44780,Missillac,47.482049,-2.156612
44,Centre d'incendie et de secours de Moisdon-la-Rivière,11 Zone artisanale de Gravotel,44520,Moisdon-la-Rivière,47.627503,-1.379158
44,Centre d'incendie et de secours de Montoir-de-Bretagne,55 Rue Louis Pasteur,44550,Montoir-de-Bretagne,47.324999,-2.156640
44,Centre de secours principal de Nantes-Gouzé,4 Rue Guibourd de Luzinais,44000,Nantes,47.221241,-1.545477
44,Centre de secours principal de Nantes-Nord-Orvault,26 Boulevard René Cassin,44300,Nantes,47.263152,-1.582364
44,,6 Rue Guibourd de Luzinais,44000,Nantes,47.221431,-1.545563
44,Centre d'incendie et de secours de Nort-sur-Erdre,27Bis Rue cognacq jay,44390,Nort-sur-Erdre,47.442429,-1.503922
44,Centre d'incendie et de secours de Nozay,3 Boulevard du Petit Versailles,44170,Nozay,47.569423,-1.630072
44,Centre d'incendie et de secours de Paimboeuf,18 Rue des Floralies,44560,Paimbœuf,47.282771,-2.020866
44,,Ruelle Sainte Barbe,44390,Petit-Mars,47.396625,-1.455777
44,Centre d'incendie et de secours de Piriac-sur-Mer,1 Impasse de la Fontaine Gourlay,44420,Piriac-sur-Mer,47.373466,-2.537871
44,Centre d'incendie et de secours de Plessé,7 Rue Charles Perron,44630,Plessé,47.542193,-1.882982
44,Service Départemental d'Incendies et de Secours,12 Boulevard Pelle de Queral,44160,Pontchâteau,47.440770,-2.101034
44,Centre d'incendie et de secours et centre d'intervention routier de Pornic,280 Rue de Bruxelles,44210,Pornic,47.129751,-2.119711
44,Centre d'incendie et de secours de Pornichet,10 Avenue de Saint Sébastien,44380,Pornichet,47.258968,-2.333451
44,Centre d'incendie et de secours de Préfailles,46 Rue de la Prée,44770,Préfailles,47.133636,-2.210833
44,Centre de secours principal de Nantes-Rezé,Rue de l'Ile Macé,44400,Rezé,47.194199,-1.554598
44,,224 Rue des Chênes,44440,Riaillé,47.517494,-1.304135
44,CIS Riaillé,68 Rue du Plessis,44440,Riaillé,47.519931,-1.294749
44,CIS Rougé,1 Rue du Sapeur Paul Fremont,44660,Rougé,47.785667,-1.449945
44,Centre d'incendie et de secours de Saffré,24 Avenue du Mont Noël,44390,Saffré,47.501512,-1.584555
44,Centre d'incendie et de secours de Saint-André-des-Eaux,7 Place de la Mairie,44117,Saint-André-des-Eaux,47.313572,-2.310344
44,,39 Route de Pornic,44250,Saint-Brevin-les-Pins,47.244736,-2.161124
44,,40 Avenue du Général de Gaulle,44310,Saint-Colomban,47.012149,-1.580161
44,Centre d'incendie et de secours de Saint-Étienne-de-Mer-Morte,Chemin des Rambaudières,44270,Saint-Étienne-de-Mer-Morte,46.935162,-1.742178
44,Centre d'incendie et de secours de Saint-Étienne-de-Montluc,Rue Jules Verne,44360,Saint-Étienne-de-Montluc,47.274841,-1.780496
44,Centre d'incendie et de secours de Saint-Gildas-des-Bois,9 Rue des Sports,44530,Saint-Gildas-des-Bois,47.514236,-2.044044
44,Centre de secours principal de Nantes Saint-Herblain,20 Boulevard Charles De Gaulle,44800,Saint-Herblain,47.211523,-1.624191
44,,47 Avenue Jean Moulin,44720,Saint-Joachim,47.370167,-2.191646
44,Centre d'incendie et de secours de Saint-Julien-de-Concelles,17 Rue de basse riviere,44450,Saint-Julien-de-Concelles,47.255036,-1.388059
44,CIS Saint-Julien-de-Vouvantes,14 Rue des Ecoublères,44670,Saint-Julien-de-Vouvantes,47.639899,-1.244448
44,Centre d'incendie et de secours de Saint-Lyphard,34 Rue de la Côte d'Amour,44410,Saint-Lyphard,47.397280,-2.310221
44,,1 Rue de Tharon,44730,Saint-Michel-Chef-Chef,47.179699,-2.148665
44,Centre de secours principal de Saint-Nazaire,175 Boulevard Jean De Neyman,44600,Saint-Nazaire,47.277921,-2.246801
44,Centre d'incendie et de secours de Saint-Père-en-Retz,2A Rue de Paimboeuf,44320,Saint-Père-en-Retz,47.207927,-2.043753
44,Centre d'incendie et de secours de Saint-Philbert-de-Grand-Lieu,27 Rue de Joinville,44310,Saint-Philbert-de-Grand-Lieu,47.041653,-1.645425
44,CIS Saint-Vincent-des-Landes,4 Rue de la Magdeleine,44590,Saint-Vincent-des-Landes,47.656028,-1.499178
44,Centre d'incendie et de secours de Sainte-Pazanne,17 Avenue des Sports,44680,Sainte-Pazanne,47.097960,-1.813956
44,,18 Rue du Président Kennedy,44260,Savenay,47.359731,-1.937056
44,CIS Sion-les-Mines,21 Rue du Grand - Fougeray,44590,Sion-les-Mines,47.734000,-1.599095
44,Centre d'incendie et de secours de Treffieux,40 Rue de la Chataigneraie,44170,Treffieux,47.622987,-1.535932
44,Centre d'incendie et de secours de Trignac,Rue Jules Verne,44570,Trignac,47.315344,-2.192067
44,Centre de secours,8 Boulevard d’italie,44330,Vallet,47.157411,-1.270393
44,CIS Saint-Mars-la-Jaille,4 Rue Neuve,44540,Vallons-de-l'Erdre,47.523148,-1.184436
44,Centre d'incendie et de secours de Vay,5 le Calvaire,44170,Vay,47.548825,-1.704583
44,Centre d'incendie et secours de Vertou,19 Rue des Roseaux,44120,Vertou,47.177741,-1.461428
44,Centre d'incendie et de Secours de Vieillevigne,5 Rue du Château d’Eau,44116,Vieillevigne,46.971714,-1.435917
44,Centre d'incendie et de secours de Vigneux-de-Bretagne,7 Rue Saint Michel,44360,Vigneux-de-Bretagne,47.326141,-1.741459
44,Centre d'incendie et de secours de Bourgneuf-en-Retz,7 Rue des Jaunins,44580,Villeneuve-en-Retz,47.041517,-1.944045
45,Centre d'incendie et de secours d'Artenay,79 Rue d'Orléans,45410,Artenay,48.075755,1.880094
45,Centre d'incendie et de secours d'Aschères-le-Marché,6 Rue Fleurie,45170,Aschères-le-Marché,48.106961,2.008690
45,Centre d'incendie et de secours d'Autry-le-Châtel,11bis Rue du 8 Mai 1945,45500,Autry-le-Châtel,47.599382,2.604043
45,Centre d'incendie et de secours d'Auxy,105 Rue du Clos Lambert,45340,Auxy,48.107166,2.476323
45,Centre d'incendie et de secours de Bazoches-les-Gallerandes,3 Rue du Jeu de Paume,45480,Bazoches-les-Gallerandes,48.164811,2.042904
45,Centre d'incendie et de secours de Beaugency,8 Impasse de la Monnaie,45190,Beaugency,47.776927,1.625296
45,Centre d'incendie et de secours de Beaulieu-sur-Loire,15a Rue de Chatillon,45630,Beaulieu-sur-Loire,47.545106,2.813734
45,Centre d'incendie et de secours de Beaune-la-Rolande,4g Route de Pithiviers,45340,Beaune-la-Rolande,48.073525,2.428361
45,Centre d'incendie et de secours de Boigny-sur-Bionne,1 Rue Firmin Chappellier,45760,Boigny-sur-Bionne,47.921855,2.009389
45,Centre d'incendie et de secours de Boiscommun,1b Rue du Baron Sezeur,45340,Boiscommun,48.038327,2.383751
45,Centre d'incendie et de secours de Bonny-sur-Loire,6 ZA La Champagne,45420,Bonny-sur-Loire,47.567278,2.835238
45,Centre d'incendie et de secours de Boulay-Bricy-Coinces,23bis Rue du Bourg,45140,Boulay-les-Barres,47.979000,1.782943
45,Centre d'incendie et de secours de Briare,49 Avenue de Lattre de Tassigny,45250,Briare,47.632925,2.746806
45,Centre d'incendie et de secours de Cercottes,38d Route de Gidy,45520,Cercottes,47.986092,1.881679
45,Centre d'incendie et de secours de Cerdon,29 Rue des Anciens Combattants,45620,Cerdon,47.640307,2.356811
45,Centre d'incendie et de secours de Chaigny,39 Rue de la Génetraille,45380,Chaingy,47.887693,1.774915
45,Centre d'incendie et de secours de Chambon-la-Forêt-Nancray-Nibelle,15 Chemin des Murailles,45340,Chambon-la-Forêt,48.056969,2.295709
45,Centre d'incendie et de secours de Chantecoq,37 Rue de l’Alleaume,45320,Chantecoq,48.053218,2.960100
45,Centre d'incendie et de secours de Château-Renard,28 Rue des Sorbiers,45220,Château-Renard,47.923739,2.921764
45,Centre d'incendie et de secours de Châteauneuf-sur-Loire,14 Rue Saint Barthelemy,45110,Châteauneuf-sur-Loire,47.863123,2.201727
45,Centre d'incendie et de secours de Châtillon-sur-Loire,8 Place du Champ de Foire,45360,Châtillon-sur-Loire,47.590471,2.748794
